38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,108,114,119,38,38,38,38,38,38,38,38,38,100,119,104,115,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,99,104,114,98,110,38,38,38,38,38,38,38,38,38,54,54,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,54,55,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,38,38,38,38,38,38,38
38,38,38,38,38,38,3,0,3,0,3,0,35,35,35,35,35,35,35,0,3,0,3,0,3,0,38,38,38,38,38,38
38,38,38,38,38,3,57,3,0,3,36,36,36,36,36,36,36,36,36,36,3,0,0,3,0,3,0,38,38,38,38,38
38,38,38,38,2,0,56,0,2,36,36,36,36,36,36,36,36,36,36,36,36,0,2,0,2,0,2,0,38,38,38,38
38,38,38,2,0,2,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,64,2,0,2,0,2,0,38,38,38
38,38,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,64,2,0,2,0,2,0,38,38
38,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,36,36,36,64,2,0,2,0,2,0,38
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0
55,47,48,0,0,0,0,0,0,59,58,0,0,0,1,0,1,0,1,0,1,0,0,36,36,36,0,0,0,0,0,0
0,79,80,0,0,0,0,0,59,53,53,0,0,1,0,1,0,1,0,1,0,1,0,0,36,36,36,0,0,0,0,0
0,0,0,0,0,0,0,58,53,53,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,36,36,36,0,0,0,0
0,0,57,0,0,0,59,53,53,0,0,1,0,1,49,50,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,56,0,0,0,53,53,0,0,1,0,1,0,81,82,1,0,1,45,46,47,48,0,1,0,0,0,0,0,0,0
0,0,0,0,0,53,53,0,57,1,0,1,0,1,0,1,0,1,0,77,78,79,80,1,0,1,0,0,0,0,57,0
0,0,0,59,53,53,0,0,56,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,56,0
0,0,0,53,53,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,53,53,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
